instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windspeed_boxcox,weathersit_adjusted,weathersit_logit,hour,day_of_week,month_name,season_name,weather_category,temp_category,humidity_category,windspeed_category,user_type,rentals_per_user,day_type,is_weekend,comfort_index,peak_hour
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908142,763,6015,6778,-1.518156149001241,0.99999,11.51291546492478,0,Monday,October,Winter,Mist,Mild,High,Calm,Registered,1.0,Working Day,0,0.26028393333333333,0
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104485,315,4324,4639,-1.464890302928104,0.99999,11.51291546492478,0,Tuesday,October,Winter,Light Rain,Mild,High,Breezy,Registered,1.0,Working Day,0,0.20489366666666672,0
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665558,728,6844,7572,-1.6257008331585254,0.99999,11.51291546492478,0,Wednesday,October,Winter,Mist,Hot,High,Calm,Registered,1.0,Working Day,0,0.2657314,0
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117556,891,6437,7328,-1.4176510314181594,0.99999,11.51291546492478,0,Thursday,October,Winter,Mist,Hot,High,Breezy,Registered,1.0,Working Day,0,0.2723423333333333,0
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10636,1516,6640,8156,-1.4579096286319104,0.99999,11.51291546492478,0,Friday,October,Winter,Clear,Hot,High,Breezy,Registered,1.0,Working Day,1,0.2937133333333333,0
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268035,3031,4934,7965,-1.0139599251691893,0.99999,11.51291546492478,0,Saturday,October,Winter,Clear,Mild,High,Windy,Registered,1.0,Weekend,1,0.20732166666666665,0
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.14117200000000002,781,2729,3510,-1.3395376612119714,0.99999,11.51291546492478,0,Sunday,October,Winter,Mist,Mild,High,Breezy,Registered,1.0,Weekend,0,0.18877599999999997,0
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189689,874,4604,5478,-1.2002533120157444,0.99999,11.51291546492478,0,Monday,October,Winter,Mist,Mild,High,Breezy,Registered,1.0,Holiday,0,0.16135366666666667,0
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.19031,601,5791,6392,-1.1986145726715727,0.99999,11.51291546492478,0,Tuesday,October,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.16489666666666666,0
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187831,780,6911,7691,-1.205175138216462,0.99999,11.51291546492478,0,Wednesday,October,Winter,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.23183433333333336,0
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.18160600000000002,834,6736,7570,-1.2218756355934446,0.99999,11.51291546492478,0,Thursday,October,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.26335366666666665,0
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235102,1060,6222,7282,-1.0877689903712706,0.99999,11.51291546492478,0,Friday,October,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,1,0.221077,0
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146152,2252,4857,7109,-1.3240635181184555,0.99999,11.51291546492478,0,Saturday,October,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,1,0.250866,0
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.27862200000000004,2080,4559,6639,-0.9913688078831623,0.99999,11.51291546492478,0,Sunday,October,Winter,Clear,Mild,High,Windy,Registered,1.0,Weekend,0,0.20087599999999997,0
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296047,760,5115,5875,-0.9552533353567448,0.99999,11.51291546492478,0,Monday,October,Winter,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.18604,0
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182231,922,6612,7534,-1.2201839208044016,0.99999,11.51291546492478,0,Tuesday,October,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.24258966666666668,0
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101381,979,6482,7461,-1.4766093396515934,0.99999,11.51291546492478,0,Wednesday,October,Winter,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.22051166666666666,0
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.23694700000000002,1008,6501,7509,-1.0834798266454577,0.99999,11.51291546492478,0,Thursday,October,Winter,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.18574,0
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134964,753,4671,5424,-1.359281021408109,0.99999,11.51291546492478,0,Friday,October,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,1,0.20445633333333335,0
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117547,2806,5284,8090,-1.41768247263696,0.99999,11.51291546492478,0,Saturday,October,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,1,0.2645676666666667,0
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.16606400000000002,2132,4692,6824,-1.2650893427628058,0.99999,11.51291546492478,0,Sunday,October,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,0,0.262701,0
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.08149329999999999,830,6228,7058,-1.5572189460645107,0.99999,11.51291546492478,0,Monday,October,Winter,Clear,Mild,Medium,Calm,Registered,1.0,Working Day,0,0.2792245666666667,0
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945558,841,6625,7466,-1.503136795372194,0.99999,11.51291546492478,0,Tuesday,October,Winter,Clear,Mild,High,Calm,Registered,1.0,Working Day,0,0.26931473333333333,0
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727892,795,6898,7693,-1.59613109762146,0.99999,11.51291546492478,0,Wednesday,October,Winter,Clear,Mild,High,Calm,Registered,1.0,Working Day,0,0.29282026666666666,0
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124385,875,6484,7359,-1.3941875637304,0.99999,11.51291546492478,0,Thursday,October,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.20839933333333335,0
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132477,1182,6262,7444,-1.3673391799867705,0.99999,11.51291546492478,0,Friday,October,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,1,0.20209100000000002,0
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.23570200000000002,2643,5209,7852,-1.08637198931481,0.99999,11.51291546492478,0,Saturday,October,Winter,Mist,Mild,High,Windy,Registered,1.0,Weekend,1,0.19143266666666667,0
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398018,998,3461,4459,-0.7653675241238173,0.99999,11.51291546492478,0,Sunday,October,Winter,Mist,Mild,High,Windy,Registered,1.0,Weekend,0,0.12829966666666667,0
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.35821000000000003,2,20,22,-0.8356662157299298,0.99999,11.51291546492478,0,Monday,October,Winter,Light Rain,Mild,High,Windy,Registered,1.0,Working Day,0,0.06726333333333333,0
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.21301900000000001,87,1009,1096,-1.1407105016584296,0.99999,11.51291546492478,0,Tuesday,October,Winter,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.09323599999999994,0
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.16667700000000002,419,5147,5566,-1.2633411938549897,0.99999,11.51291546492478,0,Wednesday,October,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.1747186666666667,0
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.15735600000000002,466,5520,5986,-1.2903412711690596,0.99999,11.51291546492478,0,Thursday,November,Winter,Mist,Mild,Medium,Breezy,Registered,1.0,Working Day,0,0.20893666666666663,0
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266185,618,5229,5847,-1.0179607730963383,0.99999,11.51291546492478,0,Friday,November,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,1,0.18891066666666667,0
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.27053900000000003,1029,4109,5138,-1.0085703377532635,0.99999,11.51291546492478,0,Saturday,November,Winter,Mist,Mild,Medium,Windy,Registered,1.0,Weekend,1,0.19384799999999994,0
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179118,1201,3906,5107,-1.228643956843747,0.99999,11.51291546492478,0,Sunday,November,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,0,0.20459933333333336,0
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.23633500000000002,378,4881,5259,-1.0849004037750902,0.99999,11.51291546492478,0,Monday,November,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.19622166666666666,0
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173523,466,5220,5686,-1.2440678881862541,0.99999,11.51291546492478,0,Tuesday,November,Winter,Clear,Cold,Medium,Breezy,Registered,1.0,Working Day,0,0.18007566666666666,0
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304118,326,4709,5035,-0.9389460080919566,0.99999,11.51291546492478,0,Wednesday,November,Winter,Mist,Cold,Medium,Windy,Registered,1.0,Working Day,0,0.14807166666666668,0
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347845,340,4975,5315,-0.8547118277243702,0.99999,11.51291546492478,0,Thursday,November,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.22361700000000004,0
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214568,709,5283,5992,-1.1368951887577678,0.99999,11.51291546492478,0,Friday,November,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,1,0.20208866666666667,0
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.057855800000000006,2090,4446,6536,-1.669817298424595,0.99999,11.51291546492478,0,Saturday,November,Winter,Clear,Mild,High,Calm,Registered,1.0,Weekend,1,0.22863139999999996,0
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.12751,2290,4562,6852,-1.3837015348397605,0.99999,11.51291546492478,0,Sunday,November,Winter,Clear,Mild,High,Breezy,Registered,1.0,Weekend,0,0.21138533333333334,0
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.17352700000000001,1097,5172,6269,-1.2440567582280568,0.99999,11.51291546492478,0,Monday,November,Winter,Clear,Mild,High,Breezy,Registered,1.0,Holiday,0,0.18993533333333334,0
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342056,327,3767,4094,-0.8654936606974837,0.99999,11.51291546492478,0,Tuesday,November,Winter,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.11278666666666666,0
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199635,373,5122,5495,-1.1743736581385518,0.99999,11.51291546492478,0,Wednesday,November,Winter,Clear,Cold,Medium,Breezy,Registered,1.0,Working Day,0,0.17914966666666668,0
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.15299700000000002,320,5125,5445,-1.303288976688432,0.99999,11.51291546492478,0,Thursday,November,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.18275099999999997,0
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.17103500000000002,484,5214,5698,-1.2510199891702904,0.99999,11.51291546492478,0,Friday,November,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,1,0.21646066666666663,0
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179739,1313,4316,5629,-1.2269494787154016,0.99999,11.51291546492478,0,Saturday,November,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Weekend,1,0.19994800000000001,0
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.22762200000000002,922,3747,4669,-1.1053626930771923,0.99999,11.51291546492478,0,Sunday,November,Winter,Clear,Mild,High,Windy,Registered,1.0,Weekend,0,0.14065366666666668,0
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235077,449,5050,5499,-1.087827243931216,0.99999,11.51291546492478,0,Monday,November,Winter,Mist,Mild,High,Windy,Registered,1.0,Working Day,0,0.174141,0
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082735,534,5100,5634,-1.5518694141567206,0.99999,11.51291546492478,0,Tuesday,November,Winter,Mist,Mild,High,Calm,Registered,1.0,Working Day,0,0.202144,0
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103256,615,4531,5146,-1.4695056939329085,0.99999,11.51291546492478,0,Wednesday,November,Winter,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.212109,0
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.052880800000000006,955,1470,2425,-1.6968089216374092,0.99999,11.51291546492478,0,Thursday,November,Winter,Clear,Mild,Medium,Calm,Registered,1.0,Holiday,0,0.2355674,0
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.14803100000000002,1603,2307,3910,-1.3183051397012198,0.99999,11.51291546492478,0,Friday,November,Winter,Clear,Mild,Medium,Breezy,Registered,1.0,Working Day,1,0.21718400000000002,0
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376881,532,1745,2277,-0.8021545964068028,0.99999,11.51291546492478,0,Saturday,November,Winter,Clear,Cold,Medium,Windy,Registered,1.0,Weekend,1,0.165623,0
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.15051,309,2115,2424,-1.310772966195282,0.99999,11.51291546492478,0,Sunday,November,Winter,Clear,Cold,Medium,Breezy,Registered,1.0,Weekend,0,0.20899666666666664,0
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04666,337,4750,5087,-1.7327387994315788,0.99999,11.51291546492478,0,Monday,November,Winter,Clear,Mild,Medium,Calm,Registered,1.0,Working Day,0,0.24375199999999997,0
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237572,123,3836,3959,-1.0820312847682354,0.99999,11.51291546492478,0,Tuesday,November,Winter,Mist,Cold,High,Windy,Registered,1.0,Working Day,0,0.08914266666666666,0
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.21083100000000002,198,5062,5260,-1.1461274470939822,0.99999,11.51291546492478,0,Wednesday,November,Winter,Clear,Cold,Medium,Windy,Registered,1.0,Working Day,0,0.19319533333333336,0
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115532,243,5080,5323,-1.4247575459926225,0.99999,11.51291546492478,0,Thursday,November,Winter,Clear,Cold,Medium,Breezy,Registered,1.0,Working Day,0,0.20322866666666664,0
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.058480800000000006,362,5306,5668,-1.666523750448382,0.99999,11.51291546492478,0,Friday,November,Winter,Clear,Cold,High,Calm,Registered,1.0,Working Day,1,0.19675640000000003,0
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597142,951,4240,5191,-1.660083959561793,0.99999,11.51291546492478,0,Saturday,December,Winter,Mist,Cold,High,Calm,Registered,1.0,Weekend,1,0.14398393333333329,0
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124389,892,3757,4649,-1.394174043802317,0.99999,11.51291546492478,0,Sunday,December,Winter,Mist,Mild,High,Breezy,Registered,1.0,Weekend,0,0.13325933333333334,0
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827308,555,5679,6234,-1.5518874293792202,0.99999,11.51291546492478,0,Monday,December,Winter,Clear,Mild,High,Calm,Registered,1.0,Working Day,0,0.20075640000000003,0
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.17413900000000002,551,6055,6606,-1.2423556373792068,0.99999,11.51291546492478,0,Tuesday,December,Winter,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.18931466666666666,0
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324031,331,5398,5729,-0.8997643243959721,0.99999,11.51291546492478,0,Wednesday,December,Winter,Clear,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.20976733333333333,0
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174764,340,5035,5375,-1.2406219830364626,0.99999,11.51291546492478,0,Thursday,December,Winter,Clear,Cold,Medium,Breezy,Registered,1.0,Working Day,0,0.19077299999999997,0
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.13061,349,4659,5008,-1.373446730887785,0.99999,11.51291546492478,0,Friday,December,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,1,0.14201866666666665,0
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.10138899999999999,1153,4429,5582,-1.4765788684115804,0.99999,11.51291546492478,0,Saturday,December,Winter,Mist,Mild,High,Breezy,Registered,1.0,Weekend,1,0.12300933333333335,0
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.15798500000000001,441,2787,3228,-1.2884903082345673,0.99999,11.51291546492478,0,Sunday,December,Winter,Mist,Mild,High,Breezy,Registered,1.0,Weekend,0,0.10692166666666665,0
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.19031800000000001,329,4841,5170,-1.1985934820973183,0.99999,11.51291546492478,0,Monday,December,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.10683833333333333,0
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296047,282,5219,5501,-0.9552533353567448,0.99999,11.51291546492478,0,Tuesday,December,Winter,Mist,Mild,Medium,Windy,Registered,1.0,Working Day,0,0.1535396666666667,0
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162947,310,5009,5319,-1.2740372436538765,0.99999,11.51291546492478,0,Wednesday,December,Winter,Mist,Cold,Medium,Breezy,Registered,1.0,Working Day,0,0.19874000000000003,0
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.17413900000000002,425,5107,5532,-1.2423556373792068,0.99999,11.51291546492478,0,Thursday,December,Winter,Clear,Cold,Medium,Breezy,Registered,1.0,Working Day,0,0.21195366666666668,0
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.13123900000000002,429,5182,5611,-1.3713834073339575,0.99999,11.51291546492478,0,Friday,December,Winter,Clear,Cold,High,Breezy,Registered,1.0,Working Day,1,0.16917033333333334,0
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10636,767,4280,5047,-1.4579096286319104,0.99999,11.51291546492478,0,Saturday,December,Winter,Clear,Mild,High,Breezy,Registered,1.0,Weekend,1,0.18913,0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100752,538,3248,3786,-1.4790095530523666,0.99999,11.51291546492478,0,Sunday,December,Winter,Mist,Mild,High,Breezy,Registered,1.0,Weekend,0,0.14099933333333334,0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982683,212,4373,4585,-1.4885736982926618,0.99999,11.51291546492478,0,Monday,December,Winter,Mist,Mild,High,Calm,Registered,1.0,Working Day,0,0.12932723333333337,0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221414,433,5124,5557,-1.1202228128681295,0.99999,11.51291546492478,0,Tuesday,December,Winter,Clear,Mild,High,Windy,Registered,1.0,Working Day,0,0.17438966666666667,0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.18410200000000002,333,4934,5267,-1.2151397753420223,0.99999,11.51291546492478,0,Wednesday,December,Winter,Clear,Mild,High,Breezy,Registered,1.0,Working Day,0,0.174327,0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132473,314,3814,4128,-1.3673522113189447,0.99999,11.51291546492478,0,Thursday,December,Winter,Mist,Mild,High,Breezy,Registered,1.0,Working Day,0,0.17653666666666665,0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.37439300000000003,221,3402,3623,-0.8065632900908098,0.99999,11.51291546492478,0,Friday,December,Spring,Mist,Mild,Medium,Windy,Registered,1.0,Working Day,1,0.131869,0
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407356,205,1544,1749,-0.7494792560538045,0.99999,11.51291546492478,0,Saturday,December,Spring,Clear,Cold,Medium,Windy,Registered,1.0,Weekend,1,0.13907566666666665,0
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.13309300000000002,408,1379,1787,-1.3653350919789244,0.99999,11.51291546492478,0,Sunday,December,Spring,Clear,Cold,Medium,Breezy,Registered,1.0,Weekend,0,0.19910766666666666,0
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772404,174,746,920,-1.5759112872677679,0.99999,11.51291546492478,0,Monday,December,Spring,Mist,Cold,High,Calm,Registered,1.0,Working Day,0,0.12091986666666665,0
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168736,440,573,1013,-1.2574966985143021,0.99999,11.51291546492478,0,Tuesday,December,Spring,Mist,Cold,High,Breezy,Registered,1.0,Holiday,0,0.1292616666666667,0
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316556,9,432,441,-0.91430296711992,0.99999,11.51291546492478,0,Wednesday,December,Spring,Light Rain,Cold,High,Windy,Registered,1.0,Working Day,0,0.03448133333333333,0
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.35014300000000004,247,1867,2114,-0.8504609571487474,0.99999,11.51291546492478,0,Thursday,December,Spring,Mist,Cold,High,Windy,Registered,1.0,Working Day,0,0.08370233333333331,0
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155481,644,2451,3095,-1.2958846364128234,0.99999,11.51291546492478,0,Friday,December,Spring,Mist,Cold,Medium,Breezy,Registered,1.0,Working Day,1,0.169284,0
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.12439299999999999,159,1182,1341,-1.3941605241282586,0.99999,11.51291546492478,0,Saturday,December,Spring,Mist,Cold,High,Breezy,Registered,1.0,Weekend,1,0.125341,0
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350764,364,1432,1796,-0.8493150226548815,0.99999,11.51291546492478,0,Sunday,December,Spring,Clear,Cold,Medium,Windy,Registered,1.0,Weekend,0,0.14057866666666663,0
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.15485600000000002,439,2290,2729,-1.2977410985538236,0.99999,11.51291546492478,0,Monday,December,Spring,Mist,Cold,Medium,Breezy,Registered,1.0,Working Day,0,0.161159,0
